dir,image_size,repo_id,transform,distance_metric,file,distance
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000723.JPEG,-0.0699462890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000729.JPEG,-0.040740966796875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000734.JPEG,-0.037811279296875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000738.JPEG,-0.03955078125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000740.JPEG,-0.037933349609375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000747.JPEG,-0.030029296875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000775.JPEG,-0.04498291015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000779.JPEG,-0.0435791015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000786.JPEG,-0.0255126953125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000832.JPEG,-0.0293426513671875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000833.JPEG,-0.035400390625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000834.JPEG,-0.05157470703125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000842.JPEG,-0.0254364013671875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000846.JPEG,-0.0205230712890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000860.JPEG,-0.04107666015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000866.JPEG,-0.03485107421875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000879.JPEG,-0.046905517578125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000888.JPEG,-0.013336181640625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000893.JPEG,-0.029937744140625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000899.JPEG,-0.0341796875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000904.JPEG,-0.0421142578125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000910.JPEG,-0.027496337890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000913.JPEG,-0.0262603759765625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000914.JPEG,-0.05718994140625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000918.JPEG,-0.045196533203125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000921.JPEG,-0.056976318359375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000931.JPEG,-0.02178955078125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000936.JPEG,-0.0244293212890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000944.JPEG,-0.0333251953125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000952.JPEG,-0.041961669921875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000958.JPEG,-0.040283203125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000967.JPEG,-0.035125732421875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000987.JPEG,-0.033966064453125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000995.JPEG,-0.0194244384765625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00000999.JPEG,-0.0430908203125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001032.JPEG,-0.04071044921875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001041.JPEG,-0.022857666015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001050.JPEG,-0.045745849609375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001052.JPEG,-0.05084228515625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001061.JPEG,-0.056854248046875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001071.JPEG,-0.0195159912109375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001082.JPEG,-0.0205841064453125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001083.JPEG,-0.042816162109375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001088.JPEG,-0.057098388671875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001089.JPEG,-0.0328369140625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001100.JPEG,-0.04107666015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001103.JPEG,-0.021484375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001104.JPEG,-0.0245361328125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001113.JPEG,-0.06536865234375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001147.JPEG,-0.0305023193359375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001154.JPEG,-0.041473388671875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001162.JPEG,-0.049468994140625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001175.JPEG,-0.0093841552734375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001176.JPEG,-0.03802490234375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001187.JPEG,-0.0631103515625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001191.JPEG,-0.0304718017578125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001194.JPEG,-0.05780029296875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001229.JPEG,-0.036529541015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001230.JPEG,-0.06610107421875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001256.JPEG,-0.039764404296875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001268.JPEG,-0.05059814453125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001273.JPEG,-0.017486572265625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001285.JPEG,-0.0234527587890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001311.JPEG,-0.033172607421875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001314.JPEG,-0.06494140625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001329.JPEG,-0.048248291015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001331.JPEG,-0.01483154296875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001342.JPEG,-0.048492431640625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001354.JPEG,-0.042938232421875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001364.JPEG,-0.021453857421875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001370.JPEG,-0.02459716796875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001382.JPEG,-0.0316162109375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001395.JPEG,-0.02435302734375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001398.JPEG,-0.033355712890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001415.JPEG,-0.0357666015625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001417.JPEG,-0.0531005859375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001418.JPEG,-0.035308837890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001423.JPEG,-0.0247955322265625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001430.JPEG,-0.0308837890625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001436.JPEG,-0.042144775390625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001445.JPEG,-0.050323486328125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001449.JPEG,-0.024078369140625
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001451.JPEG,-0.043304443359375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001486.JPEG,-0.0206756591796875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001488.JPEG,-0.05889892578125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001492.JPEG,-0.033966064453125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001498.JPEG,-0.057830810546875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001509.JPEG,-0.0467529296875
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001517.JPEG,-0.036865234375
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001520.JPEG,-0.0219268798828125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001537.JPEG,-0.033721923828125
F:\Data\imagenet_midj\val\nature,256,CompVis/stable-diffusion-v1-1,crop_256,lpips_vgg_2,ILSVRC2012_val_00001541.JPEG,-0.035430908203125
